t_s,armed,yaw_rate_dps,target_dps,servo4_pwm,vbat_v,current_a,power_w,kp,ki,kd,imax,h_yaw_trim
82.6542,1,-1.4147,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.8563,1,10.2564,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.8569,1,5.2023,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.9580,1,8.6172,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.0058,1,18.9921,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.0768,1,16.0368,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.2037,1,11.7251,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.2044,1,15.2701,0.0,827,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5577,1,17.4329,0.0,827,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5584,1,-14.2914,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5591,1,-9.3580,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5604,1,-9.4797,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5612,1,-14.8474,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5619,1,-18.8144,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.5621,1,-12.9276,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.7356,1,-15.7327,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.7358,1,-20.6327,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.7359,1,-13.5169,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.7361,1,2.9311,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.8957,1,7.4195,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
83.8967,1,16.5281,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.0076,1,27.5970,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.1204,1,-2.8593,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.1207,1,-18.6611,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.1208,1,-9.2185,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.2311,1,-6.3171,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.3116,1,-3.0094,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7050,1,9.2868,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7058,1,14.7432,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7061,1,-2.1450,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7064,1,4.8861,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7068,1,9.3250,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7076,1,18.0937,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.7082,1,24.7302,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.8168,1,20.6202,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
84.8175,1,-16.8425,0.0,823,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.0161,1,-38.4049,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.0167,1,-30.3363,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.0173,1,-13.0878,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.0182,1,-15.4113,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.3279,1,-5.2089,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.3291,1,7.3539,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.3297,1,-0.0677,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.3308,1,-1.7063,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.3318,1,11.6730,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.3324,1,7.5279,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.4122,1,3.6942,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.5344,1,2.7909,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.5351,1,12.9268,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.5362,1,19.9595,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.6453,1,17.3700,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.6459,1,1.0126,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.6466,1,0.6673,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.7693,1,4.2617,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.7701,1,2.7025,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.7709,1,2.7015,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.8808,1,-2.5782,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.8814,1,4.2524,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.8821,1,11.1400,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.9936,1,15.8091,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
85.9943,1,7.7967,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.0076,1,-3.6647,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.0774,1,3.6533,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.0782,1,8.9289,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4474,1,10.1870,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4479,1,19.4252,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4483,1,18.3112,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4492,1,16.9627,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4496,1,0.4807,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4506,1,-10.9943,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.4508,1,-17.4126,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7801,1,-22.3890,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7805,1,-19.8864,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7810,1,-15.3070,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7813,1,-9.7942,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7816,1,-3.8207,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7824,1,-5.5016,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7827,1,-3.2084,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.7832,1,6.5583,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.9033,1,15.0225,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.9040,1,11.5452,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
86.9047,1,1.1451,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.1246,1,7.9473,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.1253,1,11.1619,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.1258,1,14.2566,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.1267,1,12.1043,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.1272,1,4.9486,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.1932,1,-1.1758,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6031,1,4.7966,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6037,1,9.1841,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6042,1,7.2389,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6050,1,0.8431,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6056,1,1.5697,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6059,1,-0.8017,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6061,1,-11.7388,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
87.6062,1,-10.4810,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1719,1,-18.4791,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1728,1,-15.1113,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1734,1,-16.4332,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1740,1,-21.9546,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1747,1,-30.0836,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1749,1,-36.9212,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1751,1,-36.5322,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1753,1,-29.3023,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1754,1,-39.7499,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1757,1,-31.0658,0.0,855,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1758,1,-23.5852,0.0,859,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1760,1,-23.0257,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.1761,1,-11.0354,0.0,857,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.2783,1,-2.3313,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.2790,1,-1.3158,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.3905,1,10.8532,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.5887,1,8.7156,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.5897,1,-0.1743,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.5905,1,10.6899,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.5917,1,-2.2474,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.8642,1,-12.9162,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.8648,1,-1.7378,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.8654,1,-6.8885,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.8659,1,-5.7679,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.8663,1,4.5239,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.9739,1,9.6043,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
88.9746,1,9.9286,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.1639,1,22.0168,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.1645,1,15.4823,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.1652,1,10.0736,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.2616,1,12.2531,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.4246,1,16.8239,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.6298,1,10.4713,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.6305,1,15.9692,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.6318,1,20.9447,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.6322,1,10.8477,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.6328,1,12.1814,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.8937,1,10.7920,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.8942,1,9.7827,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.8950,1,13.6627,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
89.8952,1,0.5753,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.1773,1,0.9134,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.1779,1,-0.3503,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.1787,1,3.9433,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.1791,1,16.3693,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.1797,1,20.3615,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.4603,1,17.8357,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.4616,1,-17.5888,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.4621,1,-4.4625,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.4630,1,21.0958,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.5720,1,27.2878,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.6444,1,0.8543,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.9431,1,-28.7420,0.0,821,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.9438,1,-17.5358,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.9447,1,21.2470,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.9451,1,43.5332,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
90.9460,1,24.1114,0.0,816,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.0389,1,-12.9636,0.0,811,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.0868,1,-45.8277,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.3335,1,-40.8690,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.3341,1,13.0618,0.0,862,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.3349,1,65.1357,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.3355,1,64.4945,0.0,812,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.3360,1,30.1276,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.3361,1,-7.6331,0.0,804,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.4627,1,-18.0136,0.0,821,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.6284,1,-55.9810,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.6291,1,-78.6620,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.7529,1,-69.9931,0.0,860,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.7800,1,-33.3876,0.0,875,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.8626,1,17.0206,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
91.8632,1,63.3752,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2246,1,79.3587,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2251,1,72.5550,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2256,1,54.7873,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2262,1,16.6334,0.0,802,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2264,1,-11.8399,0.0,802,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2265,1,-36.5038,0.0,823,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2267,1,-68.1676,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.2268,1,-96.0491,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.3179,1,-105.7185,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.4310,1,-98.8513,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.4317,1,-75.8383,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.4323,1,-45.4041,0.0,887,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.5525,1,-20.6831,0.0,887,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.5530,1,0.4993,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.6203,1,16.7969,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.7739,1,23.3548,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.7746,1,36.8862,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.9676,1,37.0690,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.9684,1,12.0015,0.0,820,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.9689,1,-17.3253,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
92.9694,1,-34.6195,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.1368,1,-29.7587,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.1374,1,-18.3983,0.0,858,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.2047,1,-2.9811,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.5998,1,8.7789,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6004,1,21.4672,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6014,1,25.1460,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6022,1,20.8264,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6024,1,20.9566,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6026,1,27.2624,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6028,1,14.6613,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6029,1,4.7696,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6031,1,28.7974,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.6489,1,3.6953,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.8273,1,-36.3027,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
93.8282,1,-2.0728,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.0499,1,31.8788,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.0505,1,-1.5593,0.0,827,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.0514,1,-26.3379,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.0520,1,0.7796,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.2426,1,30.5637,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.2433,1,-9.2409,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.3204,1,25.2641,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.4697,1,4.5118,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.4710,1,19.8385,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.5711,1,9.0345,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.8055,1,0.3937,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
94.9816,1,-12.8141,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.0331,1,-4.3863,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.1831,1,8.4630,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.4293,1,-1.4111,0.0,827,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.4977,1,14.2047,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.6519,1,-6.7100,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.9374,1,6.5495,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
95.9384,1,-29.4056,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.1089,1,-18.9584,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.2249,1,-12.3105,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.2965,1,-48.5118,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.4430,1,-47.8996,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.7263,1,-51.2621,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.7274,1,-65.6750,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.9452,1,-57.8290,0.0,882,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
96.9466,1,-45.0272,0.0,882,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.0636,1,-59.9020,0.0,883,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.2875,1,-51.0324,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.2886,1,-35.0369,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.5210,1,-33.7577,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.5219,1,-23.2743,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.6225,1,-20.4945,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.6890,1,-39.4507,0.0,881,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.8771,1,-29.7046,0.0,890,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
97.8778,1,-30.6484,0.0,890,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.0911,1,-43.9015,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.2166,1,-46.5991,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.3363,1,-42.6264,0.0,902,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.3371,1,-52.5766,0.0,900,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.3891,1,-74.4057,0.0,908,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.5625,1,-92.0097,0.0,920,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.5636,1,-106.3554,0.0,933,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.6864,1,-119.1869,0.0,938,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.6877,1,-164.3372,0.0,955,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.9084,1,-206.4467,0.0,967,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
98.9096,1,-243.2446,0.0,1012,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
